Cooperation Rate,Opponent Cooperation Rate,Last Move,Opponent Last Move,Penultimate Move,Opponent Penultimate Move,Penultimate + 1 Move,Opponent Penultimate + 1 Move,Copy Rate
0.99,1.0,C,C,C,C,C,C,1.0
0.99,1.0,C,C,C,C,C,C,1.0
0.98,0.99,C,C,C,C,C,C,1.0
0.99,1.0,C,C,C,C,C,C,1.0
0.99,1.0,C,C,C,C,C,C,1.0
0.99,1.0,C,C,C,C,C,C,1.0
0.96,0.97,C,C,C,C,D,C,1.0
0.99,1.0,C,C,C,C,C,C,1.0
0.98,0.99,C,C,C,C,C,C,1.0
0.99,1.0,C,C,C,C,C,C,1.0
0.94,0.95,C,C,C,C,C,C,1.0
0.99,1.0,C,C,C,C,C,C,1.0
0.99,1.0,C,C,C,C,C,C,1.0
0.99,1.0,C,C,C,C,C,C,1.0
0.99,1.0,C,C,C,C,C,C,1.0
0.5,0.51,C,C,D,C,D,D,1.0
0.99,1.0,C,C,C,C,C,C,1.0
0.99,1.0,C,C,C,C,C,C,1.0
0.97,0.98,C,C,C,C,C,C,1.0
0.99,1.0,C,C,C,C,C,C,1.0
0.99,1.0,C,C,C,C,C,C,1.0
0.97,0.98,C,C,C,C,C,C,1.0
0.03,0.02,D,D,D,D,D,D,1.0
0.99,1.0,C,C,C,C,C,C,1.0
0.99,1.0,C,C,C,C,C,C,1.0
0.99,0.99,C,C,C,C,C,C,1.0
0.64,0.65,C,C,C,C,C,C,1.0
0.53,0.52,C,D,D,C,D,D,1.0
0.5,0.5,C,D,D,C,C,D,1.0
0.05,0.04,D,D,D,D,D,D,1.0
0.03,0.02,D,D,D,D,D,D,1.0
0.99,1.0,C,C,C,C,C,C,1.0
0.5,0.5,C,C,D,C,D,D,1.0
0.5,0.5,D,D,C,D,C,C,1.0
0.99,1.0,C,C,C,C,C,C,1.0
0.99,1.0,C,C,C,C,C,C,1.0
0.99,1.0,C,C,C,C,C,C,1.0
0.83,0.84,C,C,C,C,D,C,1.0
0.33,0.32,D,D,D,D,C,D,1.0
0.99,1.0,C,C,C,C,C,C,1.0
0.99,1.0,C,C,C,C,C,C,1.0
0.99,1.0,C,C,C,C,C,C,1.0
0.33,0.33,D,C,D,D,C,D,1.0
0.99,1.0,C,C,C,C,C,C,1.0
0.98,0.99,C,C,C,C,C,C,1.0
0.66,0.66,C,C,D,C,C,D,1.0
0.99,1.0,C,C,C,C,C,C,1.0
0.99,1.0,C,C,C,C,C,C,1.0
0.02,0.01,D,D,D,D,D,D,1.0
0.94,0.95,C,C,C,C,C,C,1.0
0.57,0.56,D,D,D,D,D,D,1.0
0.99,1.0,C,C,C,C,C,C,1.0
0.09,0.08,D,D,D,D,D,D,1.0
0.18,0.17,D,D,D,D,D,D,1.0
0.04,0.03,D,D,D,D,D,D,1.0
0.04,0.03,D,D,D,D,D,D,1.0
0.04,0.03,D,D,D,D,D,D,1.0
0.99,1.0,C,C,C,C,C,C,1.0
0.99,1.0,C,C,C,C,C,C,1.0
0.33,0.32,C,D,D,C,C,D,1.0
0.09,0.08,D,D,D,D,D,D,1.0
0.48,0.48,D,D,D,D,C,D,1.0
0.72,0.73,D,C,C,D,C,C,1.0
0.99,1.0,C,C,C,C,C,C,1.0
0.99,1.0,C,C,C,C,C,C,1.0
0.52,0.53,C,C,C,C,C,C,1.0
0.99,1.0,C,C,C,C,C,C,1.0
0.99,1.0,C,C,C,C,C,C,1.0
0.99,1.0,C,C,C,C,C,C,1.0
0.99,1.0,C,C,C,C,C,C,1.0
0.53,0.54,C,C,D,C,D,D,1.0
0.38,0.37,C,D,D,C,D,D,1.0
0.11,0.1,D,D,D,D,D,D,1.0
0.09,0.08,D,D,D,D,D,D,1.0
0.05,0.04,D,D,D,D,D,D,1.0
0.05,0.04,D,D,D,D,D,D,1.0
0.07,0.06,D,D,D,D,D,D,1.0
0.11,0.1,D,D,D,D,D,D,1.0
0.05,0.04,D,D,D,D,D,D,1.0
0.99,1.0,C,C,C,C,C,C,1.0
0.99,1.0,C,C,C,C,C,C,1.0
0.99,1.0,C,C,C,C,C,C,1.0
0.99,1.0,C,C,C,C,C,C,1.0
0.99,1.0,C,C,C,C,C,C,1.0
0.99,1.0,C,C,C,C,C,C,1.0
0.99,1.0,C,C,C,C,C,C,1.0
0.5,1.0,C,C,D,C,C,C,0.5
0.5,0.02,C,D,D,D,C,D,0.5
0.5,0.04,C,D,D,D,C,D,0.5204081632653061
0.5,0.98,C,C,D,C,C,C,0.5204081632653061
0.5,0.06,C,D,D,D,C,D,0.5
0.5,0.51,C,D,D,C,C,D,0.9897959183673469
0.5,0.5,C,D,D,C,C,D,0.9591836734693877
0.5,0.04,C,D,D,D,C,D,0.5204081632653061
0.5,0.0,C,D,D,D,C,D,0.5
0.5,0.5,C,D,D,C,C,D,0.9897959183673469
0.5,0.5,C,C,D,D,C,C,0.0
0.5,0.06,C,D,D,D,C,D,0.5
0.5,0.86,C,C,D,C,C,C,0.5
0.5,0.5,C,C,D,D,C,C,0.0
0.5,0.5,C,D,D,C,C,C,0.5
0.5,0.92,C,C,D,C,C,C,0.47959183673469385
0.5,0.5,C,D,D,C,C,D,0.5102040816326531
0.5,0.08,C,D,D,D,C,D,0.5
0.5,0.05,C,D,D,D,C,D,0.5102040816326531
0.5,0.49,C,C,D,D,C,C,0.01020408163265306
0.5,0.44,C,D,D,C,C,D,0.9183673469387755
0.5,0.15,C,D,D,D,C,D,0.5510204081632653
0.5,0.09,C,D,D,D,C,D,0.5714285714285714
0.5,0.03,C,D,D,D,C,D,0.5102040816326531
0.5,0.97,C,C,D,C,C,C,0.5102040816326531
0.5,0.03,C,D,D,D,C,D,0.4897959183673469
0.5,0.51,C,D,D,C,C,D,0.9897959183673469
0.5,1.0,C,C,D,C,C,C,0.5
0.5,1.0,C,C,D,C,C,C,0.5
0.5,0.08,C,D,D,D,C,D,0.5
0.5,0.84,C,C,D,C,C,C,0.336734693877551
0.5,0.75,C,C,D,C,C,C,0.25510204081632654
0.5,0.67,C,C,D,C,C,C,0.17346938775510204
0.5,0.67,C,D,D,C,C,C,0.5
0.5,0.5,C,D,D,C,C,D,1.0
0.5,0.33,C,C,D,D,C,D,0.5
0.5,0.53,C,D,D,C,C,D,0.9693877551020408
0.5,0.0,C,D,D,D,C,D,0.5
0.5,1.0,C,C,D,C,C,C,0.5
0.5,0.5,C,D,D,C,C,C,0.5
0.5,0.49,C,C,D,D,C,C,0.01020408163265306
0.5,0.51,C,D,D,C,C,D,0.9693877551020408
0.5,0.08,C,D,D,D,C,D,0.5
0.5,0.51,C,D,D,C,C,D,0.9897959183673469
0.5,0.51,C,D,D,C,C,D,0.9897959183673469
0.5,0.51,C,D,D,C,C,D,0.5816326530612245
0.5,0.98,C,C,D,C,C,C,0.5
0.5,0.06,C,D,D,D,C,D,0.5408163265306123
0.5,0.2,C,D,D,D,C,D,0.5
0.5,0.02,C,D,D,D,C,D,0.5
0.5,0.04,C,D,D,D,C,D,0.5
0.5,0.1,C,D,D,D,C,D,0.5204081632653061
0.5,0.05,C,D,D,D,C,D,0.4897959183673469
0.5,0.02,C,D,D,D,C,D,0.5
0.5,0.03,C,D,D,D,C,D,0.4897959183673469
0.5,0.75,C,D,D,C,C,C,0.7448979591836735
0.5,0.04,C,D,D,D,C,D,0.5
0.5,0.02,C,D,D,D,C,D,0.5
0.5,0.27,C,C,D,D,C,D,0.25510204081632654
0.5,0.51,C,D,D,C,C,D,0.9897959183673469
0.5,0.6,C,D,D,C,C,C,0.5918367346938775
0.5,0.1,C,D,D,D,C,D,0.5
0.5,0.01,C,D,D,D,C,D,0.4897959183673469
0.5,0.47,C,D,D,C,C,D,0.9489795918367347
0.5,0.29,C,D,D,D,C,D,0.7755102040816326
0.5,0.58,C,C,D,D,C,D,0.6020408163265306
0.5,0.43,C,D,D,C,C,D,0.9183673469387755
0.5,0.51,C,D,D,C,C,D,0.9897959183673469
0.5,0.2,C,D,D,C,C,C,0.5612244897959183
0.5,0.09,C,D,D,D,C,D,0.5510204081632653
0.5,0.08,C,D,D,D,C,D,0.5612244897959183
0.5,0.51,C,D,D,D,C,C,0.5
0.5,0.04,C,D,D,D,C,D,0.5
0.5,0.11,C,D,D,D,C,D,0.5102040816326531
0.5,0.02,C,D,D,D,C,D,0.5
0.5,0.02,C,D,D,D,C,D,0.5
0.5,0.51,C,D,D,C,C,D,0.9897959183673469
0.5,0.0,C,D,D,D,C,D,0.5
0.5,0.0,C,D,D,D,C,D,0.5
0.5,0.68,C,D,D,C,C,D,0.8163265306122449
0.5,0.34,C,D,D,C,C,C,0.5
0.5,1.0,C,C,D,C,C,C,0.5
0.5,1.0,C,C,D,C,C,C,0.5
0.5,1.0,C,C,D,C,C,C,0.5
0.5,1.0,C,C,D,C,C,C,0.5
0.5,0.53,C,D,D,C,C,D,0.9693877551020408
0.5,0.73,C,C,D,D,C,C,0.22448979591836735
0.5,0.17,C,D,D,D,C,D,0.5306122448979592
0.5,0.95,C,C,D,C,C,C,0.5102040816326531
0.5,0.02,C,D,D,D,C,D,0.5
0.5,0.51,C,D,D,C,C,D,0.9897959183673469
0.5,1.0,C,C,D,C,C,C,0.5
0.5,0.99,C,C,D,C,C,C,0.4897959183673469
0.5,0.5,C,D,D,C,C,D,1.0
0.5,0.05,C,D,D,D,C,D,0.5510204081632653
0.5,0.1,C,D,D,D,C,D,0.6020408163265306
0.5,0.2,C,D,D,D,C,D,0.7040816326530612
0.5,0.5,C,D,D,C,C,D,1.0
0.5,0.5,C,D,D,C,C,D,0.9795918367346939
0.5,1.0,C,C,D,C,C,C,0.5
0.5,0.02,C,D,D,D,C,D,0.5
0.5,0.96,C,C,D,C,C,C,0.5
0.5,0.5,C,C,D,D,C,C,0.02040816326530612
0.5,0.3,C,D,D,D,C,D,0.7755102040816326
0.5,0.1,C,D,D,C,C,D,0.5816326530612245
0.5,0.44,C,D,D,D,C,D,0.45918367346938777
0.5,0.1,C,D,D,D,C,D,0.5
0.5,0.06,C,D,D,D,C,D,0.5408163265306123
0.5,0.08,C,D,D,C,C,D,0.5612244897959183
0.5,0.06,C,D,D,D,C,D,0.5
0.5,0.02,C,D,D,D,C,D,0.5
0.5,0.29,C,D,D,D,C,D,0.3673469387755102
0.5,0.03,C,D,D,D,C,D,0.5102040816326531
0.5,1.0,C,C,D,C,C,C,0.5
0.5,0.44,C,D,D,C,C,D,0.9183673469387755
0.5,0.5,C,C,D,D,C,C,0.0
0.5,0.54,C,D,D,D,C,C,0.5306122448979592
0.5,0.06,C,D,D,D,C,D,0.5204081632653061
0.5,1.0,C,C,D,C,C,C,0.5
0.5,0.99,C,C,D,C,C,C,0.5102040816326531
0.5,0.3,C,D,D,D,C,D,0.5612244897959183
0.5,0.26,C,D,D,D,C,D,0.5
0.5,0.09,C,D,D,D,C,D,0.4897959183673469
0.5,0.32,C,D,D,D,C,C,0.21428571428571427
0.5,0.3,C,C,D,D,C,D,0.5
0.5,0.99,C,C,D,C,C,C,0.4897959183673469
0.5,0.01,C,D,D,D,C,D,0.4897959183673469
0.5,0.51,C,D,D,C,C,D,0.9897959183673469
0.5,0.99,C,C,D,C,C,C,0.5102040816326531
0.5,0.5,C,D,D,C,C,D,1.0
0.5,0.1,C,D,D,D,C,D,0.5
0.5,0.5,C,D,D,C,C,D,1.0
0.5,0.1,C,D,D,C,C,D,0.5816326530612245
0.5,0.01,C,D,D,D,C,D,0.4897959183673469
0.5,0.5,C,D,D,C,C,D,0.5408163265306123
0.5,0.11,C,D,D,D,C,D,0.4897959183673469
0.5,0.76,C,D,D,C,C,C,0.7346938775510204
0.5,0.51,C,D,D,C,C,D,0.9285714285714286
0.5,0.51,C,D,D,C,C,D,0.9897959183673469
0.5,0.06,C,D,D,D,C,D,0.5408163265306123
0.5,0.05,C,D,D,D,C,D,0.5306122448979592
0.5,0.04,C,D,D,D,C,D,0.5204081632653061
0.5,0.99,C,C,D,C,C,C,0.5102040816326531
0.5,0.51,C,D,D,C,C,D,0.9897959183673469
0.5,0.96,C,C,D,C,C,D,0.5
0.5,0.55,C,D,D,C,C,D,0.5408163265306123
0.5,0.79,C,C,D,C,C,C,0.6530612244897959
0.5,0.67,C,D,D,C,C,C,0.826530612244898
0.5,0.29,C,D,D,D,C,D,0.5918367346938775
0.5,0.7,C,D,D,C,C,D,0.7959183673469388
0.5,0.53,C,C,D,D,C,D,0.4897959183673469
0.5,0.78,C,C,D,C,C,C,0.7244897959183674
0.5,0.56,C,D,D,C,C,D,0.6530612244897959
0.5,0.51,C,D,D,C,C,D,0.9897959183673469
0.5,0.11,C,D,D,D,C,D,0.5918367346938775
0.5,0.04,C,D,D,D,C,D,0.5204081632653061
0.5,0.69,C,D,D,C,C,C,0.7448979591836735
0.5,0.19,C,D,D,D,C,D,0.5306122448979592
0.5,0.51,C,C,D,D,C,C,0.01020408163265306
0.5,0.15,C,D,D,D,C,D,0.5102040816326531
0.5,0.61,C,D,D,C,C,D,0.8877551020408163
0.5,0.17,C,D,D,D,C,D,0.42857142857142855
0.5,0.51,C,D,D,C,C,D,0.9897959183673469
0.5,0.03,C,D,D,D,C,D,0.5102040816326531
0.5,0.54,C,D,D,C,C,D,0.6326530612244898
0.5,0.07,C,D,D,D,C,D,0.5306122448979592
0.5,0.6,C,D,D,C,C,D,0.8979591836734694
0.5,0.55,C,D,D,C,C,D,0.8877551020408163
0.5,0.23,C,D,D,D,C,D,0.673469387755102
0.5,0.49,C,C,D,C,C,D,0.7551020408163265
0.5,0.56,C,D,D,C,C,D,0.9387755102040817
0.5,1.0,C,C,D,C,C,C,0.5
0.5,0.75,C,D,D,C,C,C,0.7448979591836735
0.5,0.34,C,D,D,C,C,C,0.5
0.5,0.57,C,D,D,C,C,D,0.9285714285714286
0.5,0.98,C,C,D,C,C,C,0.5
0.5,0.38,C,D,D,C,C,D,0.8775510204081632
0.5,0.51,C,D,D,C,C,D,0.9897959183673469
0.5,0.02,C,D,D,D,C,D,0.5
0.5,0.74,C,C,D,C,C,D,0.7551020408163265
0.5,0.4,C,D,D,C,C,C,0.5612244897959183
0.5,0.51,C,C,D,D,C,D,0.5102040816326531
0.5,0.5,C,D,D,C,C,D,1.0
0.5,0.18,C,D,D,D,C,D,0.6530612244897959
0.5,0.02,C,D,D,D,C,D,0.5
0.5,0.03,C,D,D,D,C,D,0.4897959183673469
0.5,0.5,C,C,D,C,C,D,0.5102040816326531
0.5,0.5,C,D,D,D,C,C,0.4897959183673469
0.5,0.02,C,D,D,D,C,D,0.5
0.5,1.0,C,C,D,C,C,C,0.5
0.5,0.51,C,D,D,C,C,D,0.9897959183673469
0.5,1.0,C,C,D,C,C,C,0.5
0.5,0.0,C,D,D,D,C,D,0.5
0.5,0.02,C,D,D,D,C,D,0.5
0.5,0.02,C,D,D,D,C,D,0.5
0.5,0.51,C,C,D,D,C,C,0.01020408163265306
0.5,0.49,C,C,D,D,C,C,0.01020408163265306
0.5,0.52,C,D,D,C,C,D,0.9795918367346939
0.5,0.99,C,C,D,C,C,C,0.5102040816326531
0.5,0.5,C,C,D,C,C,D,0.5102040816326531
0.5,0.5,C,D,D,C,C,C,0.5
0.5,0.5,C,D,D,C,C,C,0.5
0.5,0.01,C,D,D,D,C,D,0.5102040816326531
0.5,0.95,C,C,D,C,C,C,0.5306122448979592
0.5,0.47,C,D,D,D,C,D,0.6020408163265306
0.5,0.45,C,C,D,C,C,D,0.5816326530612245
0.5,0.26,C,D,D,D,C,D,0.6020408163265306
0.5,0.36,C,C,D,C,C,D,0.6836734693877551
0.5,0.35,C,D,D,D,C,D,0.6224489795918368
0.5,0.31,C,D,D,D,C,D,0.7857142857142857
0.5,0.12,C,D,D,D,C,D,0.5816326530612245
0.5,0.61,C,D,D,C,C,D,0.8877551020408163
0.5,0.69,C,C,D,C,C,D,0.673469387755102
0.5,0.53,C,D,D,C,C,D,0.7653061224489796
0.5,0.15,C,D,D,D,C,D,0.5306122448979592
0.5,0.44,C,D,D,C,C,C,0.6836734693877551
0.5,0.95,C,C,D,C,C,C,0.4489795918367347
0.5,0.08,C,D,D,D,C,D,0.5612244897959183
0.5,0.06,C,D,D,D,C,D,0.5
0.5,0.06,C,D,D,D,C,D,0.5
0.5,0.2,C,D,D,C,C,D,0.6836734693877551
0.5,0.48,C,D,D,C,C,D,0.9183673469387755
0.5,0.5,C,D,D,C,C,D,0.9795918367346939
0.5,0.09,C,D,D,D,C,D,0.5714285714285714
0.5,0.82,C,C,D,C,C,C,0.336734693877551
0.5,0.4,C,C,D,C,C,D,0.6428571428571429
0.5,0.05,C,D,D,D,C,D,0.5102040816326531
0.5,0.04,C,D,D,D,C,D,0.5
0.5,0.04,C,D,D,D,C,D,0.5
0.5,0.03,C,D,D,D,C,D,0.4897959183673469
0.5,0.03,C,D,D,D,C,D,0.4897959183673469
0.5,0.05,C,D,D,D,C,D,0.4897959183673469
0.5,0.06,C,D,D,D,C,D,0.5204081632653061
0.5,0.03,C,D,D,D,C,D,0.4897959183673469
0.5,0.02,C,D,D,D,C,D,0.5
0.5,0.04,C,D,D,D,C,D,0.5
0.5,0.02,C,D,D,D,C,D,0.5
0.5,0.09,C,D,D,D,C,D,0.5102040816326531
0.5,0.05,C,D,D,D,C,D,0.4897959183673469
0.5,0.04,C,D,D,D,C,D,0.5
1.0,0.0,C,D,C,D,C,D,0.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.06,C,D,C,D,C,D,0.061224489795918366
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.42,C,D,C,D,C,D,0.42857142857142855
1.0,0.97,C,C,C,C,C,C,0.9693877551020408
1.0,0.99,C,C,C,C,C,C,1.0
0.06,0.5,D,C,D,D,D,C,0.5102040816326531
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.86,C,C,C,C,C,C,0.8571428571428571
1.0,0.01,C,D,C,D,C,D,0.01020408163265306
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.91,C,C,C,D,C,C,0.9081632653061225
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.98,C,D,C,C,C,C,1.0
1.0,0.02,C,D,C,D,C,D,0.02040816326530612
1.0,0.0,C,D,C,D,C,D,0.0
1.0,0.91,C,C,C,C,C,C,0.9081632653061225
1.0,0.55,C,C,C,C,C,D,0.5510204081632653
1.0,0.19,C,D,C,D,C,D,0.19387755102040816
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.93,C,C,C,C,C,C,0.9285714285714286
1.0,0.01,C,D,C,D,C,D,0.01020408163265306
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.04,C,D,C,D,C,D,0.04081632653061224
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.84,C,C,C,C,C,C,0.8367346938775511
1.0,0.75,C,C,C,C,C,C,0.7551020408163265
1.0,0.67,C,C,C,C,C,C,0.673469387755102
1.0,0.67,C,D,C,C,C,C,0.673469387755102
0.06,0.5,D,D,D,C,D,D,0.4897959183673469
1.0,0.33,C,C,C,D,C,D,0.32653061224489793
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.0,C,D,C,D,C,D,0.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.0,C,D,C,D,C,D,0.0
1.0,0.03,C,D,C,D,C,D,0.030612244897959183
1.0,0.98,C,D,C,C,C,C,1.0
1.0,0.84,C,C,C,C,C,C,0.8367346938775511
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.0,C,D,C,D,C,D,0.0
1.0,0.99,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.68,C,D,C,C,C,C,0.6938775510204082
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.59,C,D,C,D,C,D,0.6020408163265306
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.01,C,D,C,D,C,D,0.01020408163265306
1.0,0.86,C,C,C,C,C,D,0.8673469387755102
1.0,0.96,C,C,C,C,C,C,0.9591836734693877
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.88,C,C,C,C,C,D,0.8775510204081632
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.98,C,D,C,C,C,C,1.0
1.0,0.98,C,D,C,C,C,C,1.0
1.0,0.94,C,C,C,C,C,C,0.9387755102040817
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.0,C,D,C,D,C,D,0.0
1.0,0.0,C,D,C,D,C,D,0.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.01,C,D,C,D,C,D,0.01020408163265306
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.95,C,C,C,C,C,C,0.9489795918367347
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.01,C,D,C,D,C,D,0.01020408163265306
1.0,0.99,C,C,C,C,C,C,0.9897959183673469
1.0,0.99,C,C,C,C,C,C,0.9897959183673469
1.0,0.99,C,C,C,C,C,C,0.9897959183673469
1.0,0.99,C,C,C,C,C,C,0.9897959183673469
1.0,0.99,C,C,C,C,C,C,0.9897959183673469
1.0,0.02,C,D,C,D,C,D,0.02040816326530612
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.95,C,C,C,C,C,C,0.9489795918367347
0.06,0.96,D,C,D,C,D,C,0.030612244897959183
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.44,C,D,C,D,C,D,0.4489795918367347
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.99,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.94,C,C,C,C,C,C,0.9387755102040817
1.0,0.0,C,D,C,D,C,D,0.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.99,C,C,C,C,C,C,0.9897959183673469
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.01,C,D,C,D,C,D,0.01020408163265306
1.0,0.01,C,D,C,D,C,D,0.01020408163265306
1.0,0.02,C,D,C,D,C,D,0.02040816326530612
1.0,0.99,C,C,C,C,C,C,0.9897959183673469
1.0,0.01,C,D,C,D,C,D,0.01020408163265306
1.0,0.1,C,D,C,D,C,D,0.10204081632653061
1.0,0.99,C,C,C,C,C,C,0.9897959183673469
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.0,C,D,C,D,C,D,0.0
1.0,0.56,C,D,C,D,C,C,0.5612244897959183
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.71,C,C,C,C,C,D,0.7040816326530612
1.0,0.89,C,C,C,C,C,C,0.8877551020408163
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.06,0.04,D,D,D,D,D,D,0.9489795918367347
1.0,0.92,C,C,C,C,C,C,0.9183673469387755
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.99,C,C,C,C,C,C,0.9897959183673469
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.5,C,C,C,D,C,C,0.5
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.82,C,C,C,D,C,C,0.8163265306122449
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.91,C,D,C,C,C,C,0.9183673469387755
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.5,C,C,C,D,C,C,0.5
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.79,C,C,C,C,C,C,0.7857142857142857
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.68,C,C,C,C,C,C,0.673469387755102
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.02,C,D,C,D,C,D,0.02040816326530612
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.98,C,C,C,C,C,C,0.9795918367346939
1.0,0.99,C,C,C,C,C,C,0.9897959183673469
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.99,C,C,C,C,C,C,1.0
1.0,0.87,C,C,C,C,C,C,0.8673469387755102
1.0,0.57,C,C,C,C,C,C,0.5612244897959183
1.0,0.99,C,C,C,C,C,C,0.9897959183673469
1.0,0.51,C,D,C,C,C,C,0.5102040816326531
1.0,0.6,C,D,C,C,C,D,0.6020408163265306
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.5,C,C,C,C,C,D,0.5
1.0,0.5,C,D,C,D,C,C,0.5
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.03,C,D,C,D,C,D,0.030612244897959183
1.0,0.0,C,D,C,D,C,D,0.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.0,C,D,C,D,C,D,0.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.06,0.03,D,D,D,D,D,D,0.9591836734693877
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.99,C,C,C,C,C,C,0.9897959183673469
1.0,0.94,C,C,C,C,C,C,0.9387755102040817
1.0,0.49,C,D,C,D,C,D,0.5
